"","YearStart","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValue","DataValueAlt"
"1203",2012,"NV","Nevada","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.6",4.6
"1204",2012,"NY","New York","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","3.6",3.6
"1205",2012,"OH","Ohio","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"1206",2012,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.6",4.6
"1207",2012,"OR","Oregon","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.4",4.4
"1208",2012,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"1209",2012,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4",4
"1210",2012,"SC","South Carolina","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.6",4.6
"1211",2012,"SD","South Dakota","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4",4
"1212",2012,"TN","Tennessee","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"1213",2012,"TX","Texas","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.6",4.6
"1214",2012,"UT","Utah","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","3.9",3.9
"1215",2012,"VA","Virginia","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4",4
"1216",2012,"VT","Vermont","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","3.9",3.9
"1217",2012,"WA","Washington","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"1218",2012,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.1",4.1
"1219",2012,"WV","West Virginia","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.2",5.2
"1220",2012,"WY","Wyoming","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.7",4.7
"1221",2012,"AK","Alaska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1222",2012,"AL","Alabama","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1223",2012,"AR","Arkansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1224",2012,"AZ","Arizona","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1225",2012,"CA","California","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.6",6.6
"1226",2012,"CO","Colorado","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"1227",2012,"CT","Connecticut","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1228",2012,"DC","District of Columbia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.3",6.3
"1229",2012,"DE","Delaware","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1230",2012,"FL","Florida","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"1231",2012,"GA","Georgia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1232",2012,"HI","Hawaii","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"1233",2012,"IA","Iowa","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1234",2012,"ID","Idaho","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"1235",2012,"IL","Illinois","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"1236",2012,"IN","Indiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1237",2012,"KS","Kansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1238",2012,"KY","Kentucky","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"1239",2012,"LA","Louisiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1240",2012,"MA","Massachusetts","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1241",2012,"MD","Maryland","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.6",6.6
"1242",2012,"ME","Maine","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1243",2012,"MI","Michigan","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1244",2012,"MN","Minnesota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"1245",2012,"MO","Missouri","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"1246",2012,"MS","Mississippi","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1247",2012,"MT","Montana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"1248",2012,"NC","North Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1249",2012,"ND","North Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1250",2012,"NE","Nebraska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1251",2012,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1252",2012,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.5",6.5
"1253",2012,"NM","New Mexico","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1254",2012,"NV","Nevada","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1255",2012,"NY","New York","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1256",2012,"OH","Ohio","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1257",2012,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1258",2012,"OR","Oregon","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1259",2012,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1260",2012,"TX","Texas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"1261",2012,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"1262",2012,"SC","South Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"1263",2012,"SD","South Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1264",2012,"TN","Tennessee","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","5.9",5.9
"1265",2012,"UT","Utah","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1266",2012,"VA","Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1267",2012,"VT","Vermont","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1268",2012,"WA","Washington","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1269",2012,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.4",8.4
"1270",2012,"WV","West Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.2",8.2
"1271",2012,"WY","Wyoming","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1272",2012,"AK","Alaska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"1273",2012,"AL","Alabama","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1274",2012,"AR","Arkansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"1275",2012,"AZ","Arizona","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1276",2012,"CA","California","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1277",2012,"CO","Colorado","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1278",2012,"CT","Connecticut","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1279",2012,"DC","District of Columbia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.6",6.6
"1280",2012,"DE","Delaware","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"1281",2012,"FL","Florida","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1282",2012,"GA","Georgia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"1283",2012,"HI","Hawaii","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.7",8.7
"1284",2012,"IL","Illinois","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"1285",2012,"IA","Iowa","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"1286",2012,"ID","Idaho","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1287",2012,"IN","Indiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"1288",2012,"KS","Kansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1289",2012,"KY","Kentucky","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.9",8.9
"1290",2012,"LA","Louisiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1291",2012,"MA","Massachusetts","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1292",2012,"MD","Maryland","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1293",2012,"ME","Maine","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1294",2012,"MI","Michigan","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"1295",2012,"MN","Minnesota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1296",2012,"MO","Missouri","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1297",2012,"MS","Mississippi","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1298",2012,"MT","Montana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1299",2012,"NC","North Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1300",2012,"ND","North Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"1301",2012,"NE","Nebraska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"1302",2012,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1303",2012,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"1304",2012,"NM","New Mexico","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"1305",2012,"NV","Nevada","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"1306",2012,"NY","New York","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"1307",2012,"OH","Ohio","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"1308",2012,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"1309",2012,"OR","Oregon","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1310",2012,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"1311",2012,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"1312",2012,"SC","South Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1313",2012,"SD","South Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1314",2012,"UT","Utah","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"1315",2012,"TN","Tennessee","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.5",6.5
"1316",2012,"TX","Texas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"1317",2012,"VA","Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"1318",2012,"VT","Vermont","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"1319",2012,"WA","Washington","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
